key,rule,severity,type,component,project,file_path,line,message,status,effort,debt,author,tags,creationDate,updateDate,closeDate
AZhEuX7ldRthvKUGuXON,cpp:S6004,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/DWARFExtractor.cpp,Heimdall-SBOM_heimdall,src/common/DWARFExtractor.cpp,202,"Use the init-statement to declare ""context"" inside the if statement.",OPEN,2min,2min,trevor.bakker@uta.edu,"clumsy,since-c++17",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX7ldRthvKUGuXOO,cpp:S6004,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/DWARFExtractor.cpp,Heimdall-SBOM_heimdall,src/common/DWARFExtractor.cpp,251,"Use the init-statement to declare ""context"" inside the if statement.",OPEN,2min,2min,trevor.bakker@uta.edu,"clumsy,since-c++17",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX7ldRthvKUGuXOP,cpp:S6004,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/DWARFExtractor.cpp,Heimdall-SBOM_heimdall,src/common/DWARFExtractor.cpp,298,"Use the init-statement to declare ""context"" inside the if statement.",OPEN,2min,2min,trevor.bakker@uta.edu,"clumsy,since-c++17",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX7ldRthvKUGuXOQ,cpp:S6004,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/DWARFExtractor.cpp,Heimdall-SBOM_heimdall,src/common/DWARFExtractor.cpp,343,"Use the init-statement to declare ""context"" inside the if statement.",OPEN,2min,2min,trevor.bakker@uta.edu,"clumsy,since-c++17",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX7ldRthvKUGuXOR,cpp:S134,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/DWARFExtractor.cpp,Heimdall-SBOM_heimdall,src/common/DWARFExtractor.cpp,352,Refactor this code to not nest more than 3 if|for|do|while|switch statements.,OPEN,10min,10min,trevor.bakker@uta.edu,brain-overload,2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX7ldRthvKUGuXOS,cpp:S6004,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/DWARFExtractor.cpp,Heimdall-SBOM_heimdall,src/common/DWARFExtractor.cpp,384,"Use the init-statement to declare ""context"" inside the if statement.",OPEN,2min,2min,trevor.bakker@uta.edu,"clumsy,since-c++17",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX7ldRthvKUGuXOU,cpp:S1141,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/DWARFExtractor.cpp,Heimdall-SBOM_heimdall,src/common/DWARFExtractor.cpp,519,Extract this nested try block into a separate method.,OPEN,20min,20min,trevor.bakker@uta.edu,"confusing,error-handling",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX7ldRthvKUGuXOV,cpp:S1181,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/DWARFExtractor.cpp,Heimdall-SBOM_heimdall,src/common/DWARFExtractor.cpp,562,Catch a more specific exception instead of a generic one.,OPEN,20min,20min,trevor.bakker@uta.edu,"bad-practice,cert,cppcoreguidelines,cwe,error-handling",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX7ldRthvKUGuXOW,cpp:S2738,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/DWARFExtractor.cpp,Heimdall-SBOM_heimdall,src/common/DWARFExtractor.cpp,570,"""catch"" a specific exception type.",OPEN,20min,20min,trevor.bakker@uta.edu,error-handling,2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX9RdRthvKUGuXOt,cpp:S6185,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LazySymbolExtractor.cpp,Heimdall-SBOM_heimdall,src/common/LazySymbolExtractor.cpp,45,Use std::format instead of concatenating pieces manually.,OPEN,3min,3min,trevor.bakker@uta.edu,"clumsy,since-c++20",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9RdRthvKUGuXOu,cpp:S6004,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LazySymbolExtractor.cpp,Heimdall-SBOM_heimdall,src/common/LazySymbolExtractor.cpp,60,"Use the init-statement to declare ""it"" inside the if statement.",OPEN,2min,2min,trevor.bakker@uta.edu,"clumsy,since-c++17",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9RdRthvKUGuXOv,cpp:S6185,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LazySymbolExtractor.cpp,Heimdall-SBOM_heimdall,src/common/LazySymbolExtractor.cpp,64,Use std::format instead of concatenating pieces manually.,OPEN,3min,3min,trevor.bakker@uta.edu,"clumsy,since-c++20",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9RdRthvKUGuXOw,cpp:S5817,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LazySymbolExtractor.cpp,Heimdall-SBOM_heimdall,src/common/LazySymbolExtractor.cpp,126,"This function should be declared ""const"".",OPEN,5min,5min,trevor.bakker@uta.edu,"confusing,pitfall",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9RdRthvKUGuXOx,cpp:S6009,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LazySymbolExtractor.cpp,Heimdall-SBOM_heimdall,src/common/LazySymbolExtractor.cpp,160,"Replace this const reference to ""std::string"" by a ""std::string_view"".",OPEN,2min,2min,trevor.bakker@uta.edu,since-c++17,2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9RdRthvKUGuXOz,cpp:S7034,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LazySymbolExtractor.cpp,Heimdall-SBOM_heimdall,src/common/LazySymbolExtractor.cpp,164,"Use ""contains"" instead of ""find"".",OPEN,10min,10min,trevor.bakker@uta.edu,"clumsy,since-c++23",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9RdRthvKUGuXOy,cpp:S7034,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LazySymbolExtractor.cpp,Heimdall-SBOM_heimdall,src/common/LazySymbolExtractor.cpp,166,"Use ""contains"" instead of ""find"".",OPEN,10min,10min,trevor.bakker@uta.edu,"clumsy,since-c++23",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9RdRthvKUGuXO1,cpp:S7034,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LazySymbolExtractor.cpp,Heimdall-SBOM_heimdall,src/common/LazySymbolExtractor.cpp,172,"Use ""contains"" instead of ""find"".",OPEN,10min,10min,trevor.bakker@uta.edu,"clumsy,since-c++23",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9RdRthvKUGuXO2,cpp:S7034,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LazySymbolExtractor.cpp,Heimdall-SBOM_heimdall,src/common/LazySymbolExtractor.cpp,178,"Use ""contains"" instead of ""find"".",OPEN,10min,10min,trevor.bakker@uta.edu,"clumsy,since-c++23",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9RdRthvKUGuXO3,cpp:S7034,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LazySymbolExtractor.cpp,Heimdall-SBOM_heimdall,src/common/LazySymbolExtractor.cpp,178,"Use ""contains"" instead of ""find"".",OPEN,10min,10min,trevor.bakker@uta.edu,"clumsy,since-c++23",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuYAwdRthvKUGuXR1,cpp:S6004,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LightweightDWARFParser.cpp,Heimdall-SBOM_heimdall,src/common/LightweightDWARFParser.cpp,365,"Use the init-statement to declare ""fileSize"" inside the if statement.",OPEN,2min,2min,trevor.bakker@uta.edu,"clumsy,since-c++17",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuYAwdRthvKUGuXR4,cpp:S924,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LightweightDWARFParser.cpp,Heimdall-SBOM_heimdall,src/common/LightweightDWARFParser.cpp,390,"Reduce the number of nested ""break"" statements from 3 to 1 authorized.",OPEN,20min,20min,trevor.bakker@uta.edu,"based-on-misra,confusing",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuYAwdRthvKUGuXR2,cpp:S134,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LightweightDWARFParser.cpp,Heimdall-SBOM_heimdall,src/common/LightweightDWARFParser.cpp,420,Refactor this code to not nest more than 3 if|for|do|while|switch statements.,OPEN,10min,10min,trevor.bakker@uta.edu,brain-overload,2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuYAwdRthvKUGuXR5,cpp:S1066,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LightweightDWARFParser.cpp,Heimdall-SBOM_heimdall,src/common/LightweightDWARFParser.cpp,429,"Merge this ""if"" statement with the enclosing one.",OPEN,5min,5min,trevor.bakker@uta.edu,clumsy,2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuYAwdRthvKUGuXR3,cpp:S134,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LightweightDWARFParser.cpp,Heimdall-SBOM_heimdall,src/common/LightweightDWARFParser.cpp,432,Refactor this code to not nest more than 3 if|for|do|while|switch statements.,OPEN,10min,10min,trevor.bakker@uta.edu,brain-overload,2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuYAwdRthvKUGuXR7,cpp:S3776,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LightweightDWARFParser.cpp,Heimdall-SBOM_heimdall,src/common/LightweightDWARFParser.cpp,460,Refactor this function to reduce its Cognitive Complexity from 39 to the 25 allowed.,OPEN,19min,19min,trevor.bakker@uta.edu,"architecture,brain-overload",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuYAwdRthvKUGuXR6,cpp:S6004,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LightweightDWARFParser.cpp,Heimdall-SBOM_heimdall,src/common/LightweightDWARFParser.cpp,482,"Use the init-statement to declare ""fileSize"" inside the if statement.",OPEN,2min,2min,trevor.bakker@uta.edu,"clumsy,since-c++17",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuYAwdRthvKUGuXR8,cpp:S5817,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LightweightDWARFParser.cpp,Heimdall-SBOM_heimdall,src/common/LightweightDWARFParser.cpp,650,"This function should be declared ""const"".",OPEN,5min,5min,trevor.bakker@uta.edu,"confusing,pitfall",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuYAwdRthvKUGuXR-,cpp:S995,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LightweightDWARFParser.cpp,Heimdall-SBOM_heimdall,src/common/LightweightDWARFParser.cpp,651,"Make the type of this parameter a reference-to-const. The current type of ""functions"" is ""class std::vector<class std::basic_string<char> > &"".",OPEN,2min,2min,trevor.bakker@uta.edu,"bad-practice,misra-c++2008,misra-c2004,misra-c2012",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuYAwdRthvKUGuXR9,cpp:S1172,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LightweightDWARFParser.cpp,Heimdall-SBOM_heimdall,src/common/LightweightDWARFParser.cpp,651,"Remove the unused parameter ""functions"", make it unnamed, or declare it ""[[maybe_unused]]"".",OPEN,5min,5min,trevor.bakker@uta.edu,"based-on-misra,cert,unused",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuYAwdRthvKUGuXR_,cpp:S3776,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LightweightDWARFParser.cpp,Heimdall-SBOM_heimdall,src/common/LightweightDWARFParser.cpp,718,Refactor this function to reduce its Cognitive Complexity from 47 to the 25 allowed.,OPEN,27min,27min,trevor.bakker@uta.edu,"architecture,brain-overload",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX8-dRthvKUGuXOs,cpp:S3624,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/LightweightDWARFParser.hpp,Heimdall-SBOM_heimdall,src/common/LightweightDWARFParser.hpp,64,Customize this class' copy constructor to participate in resource management. Customize or delete its copy assignment operator. Also consider whether move operations should be customized.,OPEN,30min,30min,trevor.bakker@uta.edu,"cert,leak,pitfall",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX44dRthvKUGuXK5,cpp:S3230,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/PluginInterface.cpp,Heimdall-SBOM_heimdall,src/common/PluginInterface.cpp,43,"Remove this use of the constructor's initializer list for data member ""includeSystemLibraries"". It is redundant with the in-class initializer.",OPEN,10min,10min,trevor.bakker@uta.edu,"cppcoreguidelines,performance",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX44dRthvKUGuXK6,cpp:S5566,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/PluginInterface.cpp,Heimdall-SBOM_heimdall,src/common/PluginInterface.cpp,311,"Replace this range for-loop by ""std::ranges::any_of"".",OPEN,5min,5min,trevor.bakker@uta.edu,"clumsy,cppcoreguidelines",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX44dRthvKUGuXK7,cpp:S6009,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/PluginInterface.cpp,Heimdall-SBOM_heimdall,src/common/PluginInterface.cpp,327,"Replace this const reference to ""std::string"" by a ""std::string_view"".",OPEN,2min,2min,trevor.bakker@uta.edu,since-c++17,2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX44dRthvKUGuXK8,cpp:S6004,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/PluginInterface.cpp,Heimdall-SBOM_heimdall,src/common/PluginInterface.cpp,340,"Use the init-statement to declare ""match"" inside the if statement.",OPEN,2min,2min,trevor.bakker@uta.edu,"clumsy,since-c++17",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX44dRthvKUGuXK9,cpp:S886,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/PluginInterface.cpp,Heimdall-SBOM_heimdall,src/common/PluginInterface.cpp,418,Refactor this loop so that it is less error-prone.,OPEN,10min,10min,trevor.bakker@uta.edu,based-on-misra,2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX7NdRthvKUGuXOL,cpp:S3656,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/PluginInterface.hpp,Heimdall-SBOM_heimdall,src/common/PluginInterface.hpp,42,"Member variables should not be ""protected"".",OPEN,20min,20min,trevor.bakker@uta.edu,"based-on-misra,cppcoreguidelines,pitfall",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9pdRthvKUGuXPC,cpp:S5817,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/Profiler.hpp,Heimdall-SBOM_heimdall,src/common/Profiler.hpp,147,"This function should be declared ""const"".",OPEN,5min,5min,trevor.bakker@uta.edu,"confusing,pitfall",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9pdRthvKUGuXPB,cpp:S6004,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/Profiler.hpp,Heimdall-SBOM_heimdall,src/common/Profiler.hpp,167,"Use the init-statement to declare ""rusage_data"" inside the if statement.",OPEN,2min,2min,trevor.bakker@uta.edu,"clumsy,since-c++17",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9pdRthvKUGuXO5,cpp:S6045,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/Profiler.hpp,Heimdall-SBOM_heimdall,src/common/Profiler.hpp,232,"Use the transparent comparator ""std::less<>"" with this associative string container.",OPEN,2min,2min,trevor.bakker@uta.edu,"performance,since-c++14",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9pdRthvKUGuXO6,cpp:S6009,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/Profiler.hpp,Heimdall-SBOM_heimdall,src/common/Profiler.hpp,281,"Replace this const reference to ""std::string"" by a ""std::string_view"".",OPEN,2min,2min,trevor.bakker@uta.edu,since-c++17,2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9pdRthvKUGuXO7,cpp:S6005,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/Profiler.hpp,Heimdall-SBOM_heimdall,src/common/Profiler.hpp,362,Replace this declaration by a structured binding declaration.,OPEN,2min,2min,trevor.bakker@uta.edu,"clumsy,cppcoreguidelines,since-c++17",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9pdRthvKUGuXO8,cpp:S5817,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/Profiler.hpp,Heimdall-SBOM_heimdall,src/common/Profiler.hpp,387,"This function should be declared ""const"".",OPEN,5min,5min,trevor.bakker@uta.edu,"confusing,pitfall",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9pdRthvKUGuXO9,cpp:S6005,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/Profiler.hpp,Heimdall-SBOM_heimdall,src/common/Profiler.hpp,414,Replace this declaration by a structured binding declaration.,OPEN,2min,2min,trevor.bakker@uta.edu,"clumsy,cppcoreguidelines,since-c++17",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9pdRthvKUGuXO-,cpp:S3624,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/Profiler.hpp,Heimdall-SBOM_heimdall,src/common/Profiler.hpp,432,Customize this class' copy constructor to participate in resource management. Customize or delete its copy assignment operator. Also consider whether move operations should be customized.,OPEN,30min,30min,trevor.bakker@uta.edu,"cert,leak,pitfall",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9pdRthvKUGuXO4,cpp:S1481,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/Profiler.hpp,Heimdall-SBOM_heimdall,src/common/Profiler.hpp,452,unused exception parameter 'e',OPEN,5min,5min,trevor.bakker@uta.edu,unused,2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9pdRthvKUGuXO_,cpp:S2486,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/Profiler.hpp,Heimdall-SBOM_heimdall,src/common/Profiler.hpp,452,Handle this exception or don't catch it at all.,OPEN,1h,1h,trevor.bakker@uta.edu,"cwe,error-handling,suspicious",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX9pdRthvKUGuXPA,cpp:S2486,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/Profiler.hpp,Heimdall-SBOM_heimdall,src/common/Profiler.hpp,456,Handle this exception or don't catch it at all.,OPEN,1h,1h,trevor.bakker@uta.edu,"cwe,error-handling,suspicious",2025-07-26 03:07:31,2025-07-26 17:27:10,
AZhEuX_zdRthvKUGuXRD,cpp:S7034,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,55,"Use ""contains"" instead of ""find"".",OPEN,10min,10min,trevor.bakker@uta.edu,"clumsy,since-c++23",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRE,cpp:S7034,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,59,"Use ""contains"" instead of ""find"".",OPEN,10min,10min,trevor.bakker@uta.edu,"clumsy,since-c++23",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRF,cpp:S5817,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,67,"This function should be declared ""const"".",OPEN,5min,5min,trevor.bakker@uta.edu,"confusing,pitfall",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRG,cpp:S6009,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,67,"Replace this const reference to ""std::string"" by a ""std::string_view"".",OPEN,2min,2min,trevor.bakker@uta.edu,since-c++17,2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRH,cpp:S7034,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,69,"Use ""contains"" instead of ""find"".",OPEN,10min,10min,trevor.bakker@uta.edu,"clumsy,since-c++23",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRI,cpp:S7034,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,76,"Use ""contains"" instead of ""find"".",OPEN,10min,10min,trevor.bakker@uta.edu,"clumsy,since-c++23",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRJ,cpp:S7034,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,84,"Use ""contains"" instead of ""find"".",OPEN,10min,10min,trevor.bakker@uta.edu,"clumsy,since-c++23",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRK,cpp:S7034,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,91,"Use ""contains"" instead of ""find"".",OPEN,10min,10min,trevor.bakker@uta.edu,"clumsy,since-c++23",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRL,cpp:S7034,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,98,"Use ""contains"" instead of ""find"".",OPEN,10min,10min,trevor.bakker@uta.edu,"clumsy,since-c++23",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRP,cpp:S7034,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,114,"Use ""contains"" instead of ""find"".",OPEN,10min,10min,trevor.bakker@uta.edu,"clumsy,since-c++23",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRQ,cpp:S924,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,124,"Reduce the number of nested ""break"" statements from 2 to 1 authorized.",OPEN,20min,20min,trevor.bakker@uta.edu,"based-on-misra,confusing",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRN,cpp:S134,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,127,Refactor this code to not nest more than 3 if|for|do|while|switch statements.,OPEN,10min,10min,trevor.bakker@uta.edu,brain-overload,2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRM,cpp:S6004,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,131,"Use the init-statement to declare ""shouldBreak"" inside the if statement.",OPEN,2min,2min,trevor.bakker@uta.edu,"clumsy,since-c++17",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRO,cpp:S134,CRITICAL,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,131,Refactor this code to not nest more than 3 if|for|do|while|switch statements.,OPEN,10min,10min,trevor.bakker@uta.edu,brain-overload,2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRR,cpp:S5817,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,148,"This function should be declared ""const"".",OPEN,5min,5min,trevor.bakker@uta.edu,"confusing,pitfall",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRS,cpp:S6009,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,148,"Replace this const reference to ""std::string"" by a ""std::string_view"".",OPEN,2min,2min,trevor.bakker@uta.edu,since-c++17,2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRU,cpp:S6009,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,190,"Replace this const reference to ""std::string"" by a ""std::string_view"".",OPEN,2min,2min,trevor.bakker@uta.edu,since-c++17,2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRV,cpp:S7034,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,216,"Use ""contains"" instead of ""find"".",OPEN,10min,10min,trevor.bakker@uta.edu,"clumsy,since-c++23",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRW,cpp:S6009,MINOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,253,"Replace this const reference to ""std::string"" by a ""std::string_view"".",OPEN,2min,2min,trevor.bakker@uta.edu,since-c++17,2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRY,cpp:S7034,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,354,"Use ""contains"" instead of ""find"".",OPEN,10min,10min,trevor.bakker@uta.edu,"clumsy,since-c++23",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRa,cpp:S7034,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,366,"Use ""contains"" instead of ""find"".",OPEN,10min,10min,trevor.bakker@uta.edu,"clumsy,since-c++23",2025-07-26 03:07:31,2025-07-27 13:32:16,
AZhEuX_zdRthvKUGuXRb,cpp:S7034,MAJOR,CODE_SMELL,Heimdall-SBOM_heimdall:src/common/SBOMComparator.cpp,Heimdall-SBOM_heimdall,src/common/SBOMComparator.cpp,370,"Use ""contains"" instead of ""find"".",OPEN,10min,10min,trevor.bakker@uta.edu,"clumsy,since-c++23",2025-07-26 03:07:31,2025-07-27 13:32:16,
